County	Year	Deaths
Wheeler County, OR	2010	
Yamhill County, OR	2010	
Bedford County, TN	2010	
Benton County, TN	2010	
Bledsoe County, TN	2010	
Cannon County, TN	2010	
Carroll County, TN	2010	
Chester County, TN	2010	
Claiborne County, TN	2010	
Clay County, TN	2010	
Cocke County, TN	2010	
Coffee County, TN	2010	
Crockett County, TN	2010	
Cumberland County, TN	2010	
Decatur County, TN	2010	
DeKalb County, TN	2010	
Dickson County, TN	2010	
Dyer County, TN	2010	
Fayette County, TN	2010	
Fentress County, TN	2010	
Franklin County, TN	2010	
Gibson County, TN	2010	
Giles County, TN	2010	
Grainger County, TN	2010	
Greene County, TN	2010	
Grundy County, TN	2010	
Hancock County, TN	2010	
Hardeman County, TN	2010	
Hardin County, TN	2010	
Haywood County, TN	2010	
Henderson County, TN	2010	
Henry County, TN	2010	
Hickman County, TN	2010	
Houston County, TN	2010	
Humphreys County, TN	2010	
Jackson County, TN	2010	
Jefferson County, TN	2010	
Johnson County, TN	2010	
Lake County, TN	2010	
Lauderdale County, TN	2010	
Lawrence County, TN	2010	
Lewis County, TN	2010	
Lincoln County, TN	2010	
Loudon County, TN	2010	
McNairy County, TN	2010	
Macon County, TN	2010	
Madison County, TN	2010	
Marion County, TN	2010	
Marshall County, TN	2010	
Meigs County, TN	2010	
Monroe County, TN	2010	
Moore County, TN	2010	
Morgan County, TN	2010	
Obion County, TN	2010	
Overton County, TN	2010	
Perry County, TN	2010	
Pickett County, TN	2010	
Polk County, TN	2010	
Rhea County, TN	2010	
Robertson County, TN	2010	
Scott County, TN	2010	
Sequatchie County, TN	2010	
Smith County, TN	2010	
Stewart County, TN	2010	
Tipton County, TN	2010	
Trousdale County, TN	2010	
Unicoi County, TN	2010	
Union County, TN	2010	
Van Buren County, TN	2010	
Warren County, TN	2010	
Wayne County, TN	2010	
Weakley County, TN	2010	
White County, TN	2010	
Anderson County, TX	2010	
Andrews County, TX	2010	
Angelina County, TX	2010	
Aransas County, TX	2010	
Archer County, TX	2010	
Armstrong County, TX	2010	
Atascosa County, TX	2010	
Austin County, TX	2010	
Bailey County, TX	2010	
Bandera County, TX	2010	
Bastrop County, TX	2010	
Baylor County, TX	2010	
Bee County, TX	2010	
Blanco County, TX	2010	
Bosque County, TX	2010	
Bowie County, TX	2010	
Brewster County, TX	2010	
Briscoe County, TX	2010	
Brooks County, TX	2010	
Brown County, TX	2010	
Burleson County, TX	2010	
Burnet County, TX	2010	
Caldwell County, TX	2010	
Calhoun County, TX	2010	
Callahan County, TX	2010	
Camp County, TX	2010	
Carson County, TX	2010	
Cass County, TX	2010	
Castro County, TX	2010	
Chambers County, TX	2010	
Cherokee County, TX	2010	
Childress County, TX	2010	
Clay County, TX	2010	
Cochran County, TX	2010	
Coke County, TX	2010	
Coleman County, TX	2010	
Collingsworth County, TX	2010	
Colorado County, TX	2010	
Comanche County, TX	2010	
Concho County, TX	2010	
Cooke County, TX	2010	
Coryell County, TX	2010	
Cottle County, TX	2010	
Crane County, TX	2010	
Crockett County, TX	2010	
Crosby County, TX	2010	
Culberson County, TX	2010	
Dallam County, TX	2010	
Dawson County, TX	2010	
Deaf Smith County, TX	2010	
Delta County, TX	2010	
DeWitt County, TX	2010	
Dickens County, TX	2010	
Dimmit County, TX	2010	
Donley County, TX	2010	
Duval County, TX	2010	
Eastland County, TX	2010	
Edwards County, TX	2010	
Erath County, TX	2010	
Falls County, TX	2010	
Fannin County, TX	2010	
Fayette County, TX	2010	
Fisher County, TX	2010	
Floyd County, TX	2010	
Foard County, TX	2010	
Franklin County, TX	2010	
Freestone County, TX	2010	
Frio County, TX	2010	
Gaines County, TX	2010	
Garza County, TX	2010	
Gillespie County, TX	2010	
Goliad County, TX	2010	
Gonzales County, TX	2010	
Gray County, TX	2010	
Gregg County, TX	2010	
Grimes County, TX	2010	
Hale County, TX	2010	
Hall County, TX	2010	
Hamilton County, TX	2010	
Hansford County, TX	2010	
Hardeman County, TX	2010	
Harrison County, TX	2010	
Hartley County, TX	2010	
Haskell County, TX	2010	
Hemphill County, TX	2010	
Hill County, TX	2010	
Hockley County, TX	2010	
Hood County, TX	2010	
Houston County, TX	2010	
Howard County, TX	2010	
Hudspeth County, TX	2010	
Hunt County, TX	2010	
Hutchinson County, TX	2010	
Irion County, TX	2010	
Jack County, TX	2010	
Jackson County, TX	2010	
Jasper County, TX	2010	
Jeff Davis County, TX	2010	
Jim Hogg County, TX	2010	
Jim Wells County, TX	2010	
Jones County, TX	2010	
Karnes County, TX	2010	
Kaufman County, TX	2010	
Kendall County, TX	2010	
Kerr County, TX	2010	
Kimble County, TX	2010	
Kinney County, TX	2010	
Kleberg County, TX	2010	
Knox County, TX	2010	
Lamar County, TX	2010	
Lamb County, TX	2010	
Lampasas County, TX	2010	
La Salle County, TX	2010	
Lavaca County, TX	2010	
Lee County, TX	2010	
Leon County, TX	2010	
Limestone County, TX	2010	
Lipscomb County, TX	2010	
Live Oak County, TX	2010	
Llano County, TX	2010	
Lynn County, TX	2010	
McCulloch County, TX	2010	
Madison County, TX	2010	
Marion County, TX	2010	
Martin County, TX	2010	
Mason County, TX	2010	
Matagorda County, TX	2010	
Maverick County, TX	2010	
Medina County, TX	2010	
Menard County, TX	2010	
Milam County, TX	2010	
Mills County, TX	2010	
Mitchell County, TX	2010	
Montague County, TX	2010	
Moore County, TX	2010	
Morris County, TX	2010	
Motley County, TX	2010	
Nacogdoches County, TX	2010	
Navarro County, TX	2010	
Newton County, TX	2010	
Nolan County, TX	2010	
Ochiltree County, TX	2010	
Oldham County, TX	2010	
Palo Pinto County, TX	2010	
Panola County, TX	2010	
Parmer County, TX	2010	
Pecos County, TX	2010	
Polk County, TX	2010	
Potter County, TX	2010	
Presidio County, TX	2010	
Rains County, TX	2010	
Randall County, TX	2010	
Reagan County, TX	2010	
Real County, TX	2010	
Red River County, TX	2010	
Reeves County, TX	2010	
Refugio County, TX	2010	
Robertson County, TX	2010	
Rockwall County, TX	2010	
Runnels County, TX	2010	
Rusk County, TX	2010	
Sabine County, TX	2010	
San Augustine County, TX	2010	
San Jacinto County, TX	2010	
San Patricio County, TX	2010	
San Saba County, TX	2010	
Schleicher County, TX	2010	
Scurry County, TX	2010	
Shackelford County, TX	2010	
Shelby County, TX	2010	
Sherman County, TX	2010	
Somervell County, TX	2010	
Starr County, TX	2010	
Stephens County, TX	2010	
Sterling County, TX	2010	
Stonewall County, TX	2010	
Sutton County, TX	2010	
Swisher County, TX	2010	
Terry County, TX	2010	
Throckmorton County, TX	2010	
Titus County, TX	2010	
Trinity County, TX	2010	
Tyler County, TX	2010	
Upshur County, TX	2010	
Upton County, TX	2010	
Uvalde County, TX	2010	
Val Verde County, TX	2010	
Van Zandt County, TX	2010	
Victoria County, TX	2010	
Walker County, TX	2010	
Waller County, TX	2010	
Ward County, TX	2010	
Washington County, TX	2010	
Wharton County, TX	2010	
Wheeler County, TX	2010	
Wilbarger County, TX	2010	
Willacy County, TX	2010	
Wilson County, TX	2010	
Winkler County, TX	2010	
Wise County, TX	2010	
Wood County, TX	2010	
Yoakum County, TX	2010	
Young County, TX	2010	
Zapata County, TX	2010	
Zavala County, TX	2010	
Adams County, WA	2010	
Asotin County, WA	2010	
Columbia County, WA	2010	
Douglas County, WA	2010	
Ferry County, WA	2010	
Franklin County, WA	2010	
Garfield County, WA	2010	
Grant County, WA	2010	
Grays Harbor County, WA	2010	
Island County, WA	2010	
Jefferson County, WA	2010	
Kittitas County, WA	2010	
Klickitat County, WA	2010	
Lincoln County, WA	2010	
Mason County, WA	2010	
Okanogan County, WA	2010	
Pacific County, WA	2010	
Pend Oreille County, WA	2010	
San Juan County, WA	2010	
Skamania County, WA	2010	
Stevens County, WA	2010	
Wahkiakum County, WA	2010	
Walla Walla County, WA	2010	
Whitman County, WA	2010	
Barbour County, WV	2010	
Braxton County, WV	2010	
Brooke County, WV	2010	
Calhoun County, WV	2010	
Clay County, WV	2010	
Doddridge County, WV	2010	
Gilmer County, WV	2010	
Grant County, WV	2010	
Greenbrier County, WV	2010	
Hampshire County, WV	2010	
Hardy County, WV	2010	
Jackson County, WV	2010	
Jefferson County, WV	2010	
Lewis County, WV	2010	
Marion County, WV	2010	
Marshall County, WV	2010	
Mason County, WV	2010	
Mineral County, WV	2010	
Monongalia County, WV	2010	
Monroe County, WV	2010	
Morgan County, WV	2010	
Nicholas County, WV	2010	
Ohio County, WV	2010	
Pendleton County, WV	2010	
Pleasants County, WV	2010	
Pocahontas County, WV	2010	
Preston County, WV	2010	
Putnam County, WV	2010	
Randolph County, WV	2010	
Ritchie County, WV	2010	
Roane County, WV	2010	
Summers County, WV	2010	
Taylor County, WV	2010	
Tucker County, WV	2010	
Tyler County, WV	2010	
Upshur County, WV	2010	
Webster County, WV	2010	
Wetzel County, WV	2010	
Wirt County, WV	2010	
Wood County, WV	2010	
Albany County, WY	2010	
Big Horn County, WY	2010	
Campbell County, WY	2010	
Carbon County, WY	2010	
Converse County, WY	2010	
Crook County, WY	2010	
Fremont County, WY	2010	
Goshen County, WY	2010	
Hot Springs County, WY	2010	
Johnson County, WY	2010	
Lincoln County, WY	2010	
Niobrara County, WY	2010	
Park County, WY	2010	
Platte County, WY	2010	
Sheridan County, WY	2010	
Sublette County, WY	2010	
Sweetwater County, WY	2010	
Teton County, WY	2010	
Uinta County, WY	2010	
Washakie County, WY	2010	
Weston County, WY	2010	
Baker County, FL	2011	
Bay County, FL	2011	
Bradford County, FL	2011	
Calhoun County, FL	2011	
Columbia County, FL	2011	
DeSoto County, FL	2011	
Dixie County, FL	2011	
Franklin County, FL	2011	
Gadsden County, FL	2011	
Gilchrist County, FL	2011	
Glades County, FL	2011	
Gulf County, FL	2011	
Hamilton County, FL	2011	
Hardee County, FL	2011	
Hendry County, FL	2011	
Holmes County, FL	2011	
Jackson County, FL	2011	
Jefferson County, FL	2011	
Lafayette County, FL	2011	
Levy County, FL	2011	
Liberty County, FL	2011	
Madison County, FL	2011	
Sumter County, FL	2011	
Suwannee County, FL	2011	
Taylor County, FL	2011	
Union County, FL	2011	
Wakulla County, FL	2011	
Walton County, FL	2011	
Washington County, FL	2011	
Adams County, IL	2011	
Alexander County, IL	2011	
Bond County, IL	2011	
Boone County, IL	2011	
Brown County, IL	2011	
Bureau County, IL	2011	
Calhoun County, IL	2011	
Carroll County, IL	2011	
Cass County, IL	2011	
Christian County, IL	2011	
Clark County, IL	2011	
Clay County, IL	2011	
Clinton County, IL	2011	
Coles County, IL	2011	
Crawford County, IL	2011	
Cumberland County, IL	2011	
De Witt County, IL	2011	
Douglas County, IL	2011	
Edgar County, IL	2011	
Edwards County, IL	2011	
Effingham County, IL	2011	
Fayette County, IL	2011	
Ford County, IL	2011	
Franklin County, IL	2011	
Fulton County, IL	2011	
Gallatin County, IL	2011	
Greene County, IL	2011	
Grundy County, IL	2011	
Hamilton County, IL	2011	
Hancock County, IL	2011	
Hardin County, IL	2011	
Henderson County, IL	2011	
Henry County, IL	2011	
Iroquois County, IL	2011	
Jackson County, IL	2011	
Jasper County, IL	2011	
Jefferson County, IL	2011	
Jersey County, IL	2011	
Jo Daviess County, IL	2011	
Johnson County, IL	2011	
Knox County, IL	2011	
Lawrence County, IL	2011	
Lee County, IL	2011	
Livingston County, IL	2011	
Logan County, IL	2011	
McDonough County, IL	2011	
Macon County, IL	2011	
Macoupin County, IL	2011	
Marion County, IL	2011	
Marshall County, IL	2011	
Mason County, IL	2011	
Massac County, IL	2011	
Menard County, IL	2011	
Mercer County, IL	2011	
Monroe County, IL	2011	
Montgomery County, IL	2011	
Morgan County, IL	2011	
Moultrie County, IL	2011	
Ogle County, IL	2011	
Perry County, IL	2011	
Piatt County, IL	2011	
Pike County, IL	2011	
Pope County, IL	2011	
Pulaski County, IL	2011	
Putnam County, IL	2011	
Randolph County, IL	2011	
Richland County, IL	2011	
Saline County, IL	2011	
Schuyler County, IL	2011	
Scott County, IL	2011	
Shelby County, IL	2011	
Stark County, IL	2011	
Stephenson County, IL	2011	
Union County, IL	2011	
Vermilion County, IL	2011	
Wabash County, IL	2011	
Warren County, IL	2011	
Washington County, IL	2011	
Wayne County, IL	2011	
White County, IL	2011	
Whiteside County, IL	2011	
Woodford County, IL	2011	
Allen County, KS	2011	
Anderson County, KS	2011	
Atchison County, KS	2011	
Barber County, KS	2011	
Barton County, KS	2011	
Bourbon County, KS	2011	
Brown County, KS	2011	
Butler County, KS	2011	
Chase County, KS	2011	
Chautauqua County, KS	2011	
Cherokee County, KS	2011	
Cheyenne County, KS	2011	
Clark County, KS	2011	
Clay County, KS	2011	
Cloud County, KS	2011	
Coffey County, KS	2011	
Comanche County, KS	2011	
Cowley County, KS	2011	
Crawford County, KS	2011	
Decatur County, KS	2011	
Dickinson County, KS	2011	
Doniphan County, KS	2011	
Douglas County, KS	2011	
Edwards County, KS	2011	
Elk County, KS	2011	
Ellis County, KS	2011	
Ellsworth County, KS	2011	
Finney County, KS	2011	
Ford County, KS	2011	
Franklin County, KS	2011	
Geary County, KS	2011	
Gove County, KS	2011	
Graham County, KS	2011	
Grant County, KS	2011	
Gray County, KS	2011	
Greeley County, KS	2011	
Greenwood County, KS	2011	
Hamilton County, KS	2011	
Harper County, KS	2011	
Harvey County, KS	2011	
Haskell County, KS	2011	
Hodgeman County, KS	2011	
Jackson County, KS	2011	
Jefferson County, KS	2011	
Jewell County, KS	2011	
Kearny County, KS	2011	
Kingman County, KS	2011	
Kiowa County, KS	2011	
Labette County, KS	2011	
Lane County, KS	2011	
Leavenworth County, KS	2011	
Lincoln County, KS	2011	
Linn County, KS	2011	
Logan County, KS	2011	
Lyon County, KS	2011	
McPherson County, KS	2011	
Marion County, KS	2011	
Marshall County, KS	2011	
Meade County, KS	2011	
Miami County, KS	2011	
Mitchell County, KS	2011	
Montgomery County, KS	2011	
Morris County, KS	2011	
Morton County, KS	2011	
Nemaha County, KS	2011	
Neosho County, KS	2011	
Ness County, KS	2011	
Norton County, KS	2011	
Osage County, KS	2011	
Osborne County, KS	2011	
Ottawa County, KS	2011	
Pawnee County, KS	2011	
Phillips County, KS	2011	
Pottawatomie County, KS	2011	
Pratt County, KS	2011	
Rawlins County, KS	2011	
Reno County, KS	2011	
Republic County, KS	2011	
Rice County, KS	2011	
Riley County, KS	2011	
Rooks County, KS	2011	
Rush County, KS	2011	
Russell County, KS	2011	
Saline County, KS	2011	
Scott County, KS	2011	
Seward County, KS	2011	
Sheridan County, KS	2011	
Sherman County, KS	2011	
Smith County, KS	2011	
Stafford County, KS	2011	
Stanton County, KS	2011	
Stevens County, KS	2011	
Sumner County, KS	2011	
Thomas County, KS	2011	
Trego County, KS	2011	
Wabaunsee County, KS	2011	
Wallace County, KS	2011	
Washington County, KS	2011	
Wichita County, KS	2011	
Wilson County, KS	2011	
Woodson County, KS	2011	
Adams County, NE	2011	
Antelope County, NE	2011	
Boone County, NE	2011	
Box Butte County, NE	2011	
Boyd County, NE	2011	
Brown County, NE	2011	
Buffalo County, NE	2011	
Burt County, NE	2011	
Butler County, NE	2011	
Cass County, NE	2011	
Cedar County, NE	2011	
Chase County, NE	2011	
Cherry County, NE	2011	
Cheyenne County, NE	2011	
Clay County, NE	2011	
Colfax County, NE	2011	
Cuming County, NE	2011	
Custer County, NE	2011	
Dakota County, NE	2011	
Dawes County, NE	2011	
Dawson County, NE	2011	
Deuel County, NE	2011	
Dixon County, NE	2011	
Dodge County, NE	2011	
Dundy County, NE	2011	
Fillmore County, NE	2011	
Franklin County, NE	2011	
Frontier County, NE	2011	
Furnas County, NE	2011	
Gage County, NE	2011	
Garden County, NE	2011	
Garfield County, NE	2011	
Gosper County, NE	2011	
Greeley County, NE	2011	
Hall County, NE	2011	
Hamilton County, NE	2011	
Harlan County, NE	2011	
Hitchcock County, NE	2011	
Holt County, NE	2011	
Howard County, NE	2011	
Jefferson County, NE	2011	
Johnson County, NE	2011	
Kearney County, NE	2011	
Keith County, NE	2011	
Keya Paha County, NE	2011	
Kimball County, NE	2011	
Knox County, NE	2011	
Lincoln County, NE	2011	
Madison County, NE	2011	
Merrick County, NE	2011	
Morrill County, NE	2011	
Nance County, NE	2011	
Nemaha County, NE	2011	
Nuckolls County, NE	2011	
Otoe County, NE	2011	
Pawnee County, NE	2011	
Perkins County, NE	2011	
Phelps County, NE	2011	
Pierce County, NE	2011	
Platte County, NE	2011	
Polk County, NE	2011	
Red Willow County, NE	2011	
Richardson County, NE	2011	
Rock County, NE	2011	
Saline County, NE	2011	
Saunders County, NE	2011	
Scotts Bluff County, NE	2011	
Seward County, NE	2011	
Sheridan County, NE	2011	
Sherman County, NE	2011	
Stanton County, NE	2011	
Thayer County, NE	2011	
Thurston County, NE	2011	
Valley County, NE	2011	
Washington County, NE	2011	
Wayne County, NE	2011	
Webster County, NE	2011	
York County, NE	2011	
Adams County, OH	2011	
Allen County, OH	2011	
Ashland County, OH	2011	
Auglaize County, OH	2011	
Belmont County, OH	2011	
Carroll County, OH	2011	
Champaign County, OH	2011	
Clinton County, OH	2011	
Coshocton County, OH	2011	
Crawford County, OH	2011	
Darke County, OH	2011	
Defiance County, OH	2011	
Fayette County, OH	2011	
Fulton County, OH	2011	
Gallia County, OH	2011	
Guernsey County, OH	2011	
Hardin County, OH	2011	
Harrison County, OH	2011	
Henry County, OH	2011	
Highland County, OH	2011	
Hocking County, OH	2011	
Holmes County, OH	2011	
Huron County, OH	2011	
Jackson County, OH	2011	
Knox County, OH	2011	
Logan County, OH	2011	
Madison County, OH	2011	
Meigs County, OH	2011	
Mercer County, OH	2011	
Monroe County, OH	2011	
Morgan County, OH	2011	
Morrow County, OH	2011	
Muskingum County, OH	2011	
Noble County, OH	2011	
Ottawa County, OH	2011	
Paulding County, OH	2011	
Perry County, OH	2011	
Portage County, OH	2011	
Preble County, OH	2011	
Putnam County, OH	2011	
Seneca County, OH	2011	
Shelby County, OH	2011	
Union County, OH	2011	
Van Wert County, OH	2011	
Vinton County, OH	2011	
Washington County, OH	2011	
Williams County, OH	2011	
Wood County, OH	2011	
Wyandot County, OH	2011	
Baker County, OR	2011	
Benton County, OR	2011	
Columbia County, OR	2011	
Coos County, OR	2011	
Crook County, OR	2011	
Curry County, OR	2011	
Douglas County, OR	2011	
Gilliam County, OR	2011	
Grant County, OR	2011	
Harney County, OR	2011	
Hood River County, OR	2011	
Jefferson County, OR	2011	
Josephine County, OR	2011	
Klamath County, OR	2011	
Lake County, OR	2011	
Lincoln County, OR	2011	
Malheur County, OR	2011	
Morrow County, OR	2011	
Polk County, OR	2011	
Tillamook County, OR	2011	
Umatilla County, OR	2011	
Union County, OR	2011	
Wallowa County, OR	2011	
Wasco County, OR	2011	
Wheeler County, OR	2011	
Bedford County, TN	2011	
Benton County, TN	2011	
Bledsoe County, TN	2011	
Cannon County, TN	2011	
Carroll County, TN	2011	
Chester County, TN	2011	
Claiborne County, TN	2011	
Clay County, TN	2011	
Cocke County, TN	2011	
Coffee County, TN	2011	
Crockett County, TN	2011	
Decatur County, TN	2011	
DeKalb County, TN	2011	
Dickson County, TN	2011	
Dyer County, TN	2011	
Fayette County, TN	2011	
Fentress County, TN	2011	
Franklin County, TN	2011	
Gibson County, TN	2011	
Giles County, TN	2011	
Grainger County, TN	2011	
